11	1	-70.60000	
11	2	-70.60000	
11	3	-70.60000	
11	4	-70.60000	
11	5	-70.60000	
11	6	-70.59999	
11	7	-70.59999	
11	8	-70.59999	
11	9	-70.59999	
11	10	-70.59999	
11	11	-70.59999	
11	12	-70.59999	
11	13	-70.59999	
11	14	-70.59999	
11	15	-70.59999	
11	16	-70.59999	
11	17	-70.59999	
11	18	-70.59999	
11	19	-70.59998	
11	20	-70.59998	
11	21	-70.59998	
11	22	-70.59998	
11	23	-70.59998	
11	24	-70.59998	
11	25	-70.59998	
11	26	-70.59998	
11	27	-70.59998	
11	28	-70.59998	
11	29	-70.59998	
11	30	-70.59998	
11	31	-70.59998	
11	32	-70.59998	
11	33	-70.59998	
11	34	-70.59997	
11	35	-70.59997	
11	36	-70.59997	
11	37	-70.59997	
11	38	-70.59997	
11	39	-70.59997	
11	40	-70.59997	
11	41	-70.59997	
11	42	-70.59997	
11	43	-70.59997	
11	44	-70.59997	
11	45	-70.59997	
11	46	-70.59997	
11	47	-70.59997	
11	48	-70.59997	
11	49	-70.59997	
11	50	-70.59997	
11	51	-70.59997	
11	52	-70.59997	
11	53	-70.59996	
11	54	-70.59996	
11	55	-70.59996	
11	56	-70.59996	
11	57	-70.59996	
11	58	-70.59996	
11	59	-70.59996	
11	60	-70.59996	
11	61	-70.59996	
11	62	-70.59996	
11	63	-70.59996	
11	64	-70.59996	
11	65	-70.59996	
11	66	-70.59996	
11	67	-70.59996	
11	68	-70.59996	
11	69	-70.59996	
11	70	-70.59996	
11	71	-70.59996	
11	72	-70.59996	
11	73	-70.59996	
11	74	-70.59996	
11	75	-70.59995	
11	76	-70.59995	
11	77	-70.59995	
11	78	-70.59995	
11	79	-70.59995	
11	80	-70.59995	
11	81	-70.59995	
11	82	-70.59995	
11	83	-70.59995	
11	84	-70.59995	
11	85	-70.59995	
11	86	-70.59995	
11	87	-70.59995	
11	88	-70.59995	
11	89	-70.59995	
11	90	-70.59995	
11	91	-70.59995	
11	92	-70.59995	
11	93	-70.59995	
11	94	-70.59995	
11	95	-70.59995	
11	96	-70.59995	
11	97	-70.59995	
11	98	-70.59995	
11	99	-70.59995	
11	100	-70.59995	
11	101	-70.59995	
11	102	-70.59995	
11	103	-70.59995	
11	104	-70.59995	
11	105	-70.59994	
11	106	-70.59994	
11	107	-70.59994	
11	108	-70.59994	
11	109	-70.59994	
11	110	-70.59994	
11	111	-70.59994	
11	112	-70.59994	
11	113	-70.59994	
11	114	-70.59994	
11	115	-70.59994	
11	116	-70.59994	
11	117	-70.59994	
11	118	-70.59994	
11	119	-70.59994	
11	120	-70.59994	
11	121	-70.59994	
11	122	-70.59994	
11	123	-70.59994	
11	124	-70.59994	
11	125	-70.59994	
11	126	-70.59994	
11	127	-70.59994	
11	128	-70.59994	
11	129	-70.59994	
11	130	-70.59994	
11	131	-70.59994	
11	132	-70.59994	
11	133	-70.59994	
11	134	-70.59994	
11	135	-70.59994	
11	136	-70.59994	
11	137	-70.59994	
11	138	-70.59994	
11	139	-70.59994	
11	140	-70.59994	
11	141	-70.59994	
11	142	-70.59994	
11	143	-70.59994	
11	144	-70.59994	
11	145	-70.59994	
11	146	-70.59994	
11	147	-70.59994	
11	148	-70.59993	
11	149	-70.59993	
11	150	-70.59993	
11	151	-70.59993	
11	152	-70.59993	
11	153	-70.59993	
11	154	-70.59993	
11	155	-70.59993	
11	156	-70.59993	
11	157	-70.59993	
11	158	-70.59993	
11	159	-70.59993	
11	160	-70.59993	
11	161	-70.59993	
11	162	-70.59993	
11	163	-70.59993	
11	164	-70.59993	
11	165	-70.59993	
11	166	-70.59993	
11	167	-70.59993	
11	168	-70.59993	
11	169	-70.59993	
11	170	-70.59993	
11	171	-70.59993	
11	172	-70.59993	
11	173	-70.59993	
11	174	-70.59993	
11	175	-70.59993	
11	176	-70.59993	
11	177	-70.59993	
11	178	-70.59993	
11	179	-70.59993	
11	180	-70.59993	
11	181	-70.59993	
11	182	-70.59993	
11	183	-70.59993	
11	184	-70.59993	
11	185	-70.59993	
11	186	-70.59993	
11	187	-70.59993	
11	188	-70.59993	
11	189	-70.59993	
11	190	-70.59993	
11	191	-70.59993	
11	192	-70.59993	
11	193	-70.59993	
11	194	-70.59993	
11	195	-70.59993	
11	196	-70.59993	
11	197	-70.59993	
11	198	-70.59993	
11	199	-70.59993	
11	200	-70.59993	
11	201	-70.59993	
11	202	-70.59993	
11	203	-70.59993	
11	204	-70.59993	
11	205	-70.59993	
11	206	-70.59993	
11	207	-70.59993	
11	208	-70.59993	
11	209	-70.59993	
11	210	-70.59993	
11	211	-70.59993	
11	212	-70.59993	
11	213	-70.59993	
11	214	-70.59993	
11	215	-70.59993	
11	216	-70.59993	
11	217	-70.59993	
11	218	-70.59993	
11	219	-70.59993	
11	220	-70.59993	
11	221	-70.59993	
11	222	-70.59993	
11	223	-70.59993	
11	224	-70.59993	
11	225	-70.59993	
11	226	-70.59993	
11	227	-70.59993	
11	228	-70.59993	
11	229	-70.59993	
11	230	-70.59993	
11	231	-70.59993	
11	232	-70.59993	
11	233	-70.59993	
11	234	-70.59993	
11	235	-70.59993	
11	236	-70.59993	
11	237	-70.59992	
11	238	-70.59992	
11	239	-70.59992	
11	240	-70.59992	
11	241	-70.59992	
11	242	-70.59992	
11	243	-70.59992	
11	244	-70.59992	
11	245	-70.59992	
11	246	-70.59992	
11	247	-70.59992	
11	248	-70.59992	
11	249	-70.59992	
11	250	-70.59992	
11	251	-70.59992	
11	252	-70.59992	
11	253	-70.59992	
11	254	-70.59992	
11	255	-70.59992	
11	256	-70.59992	
11	257	-70.59992	
11	258	-70.59992	
11	259	-70.59992	
11	260	-70.59992	
11	261	-70.59992	
11	262	-70.59992	
11	263	-70.59992	
11	264	-70.59992	
11	265	-70.59992	
11	266	-70.59992	
11	267	-70.59992	
11	268	-70.59992	
11	269	-70.59992	
11	270	-70.59992	
11	271	-70.59992	
11	272	-70.59992	
11	273	-70.59992	
11	274	-70.59992	
11	275	-70.59992	
11	276	-70.59992	
11	277	-70.59992	
11	278	-70.59992	
11	279	-70.59992	
11	280	-70.59992	
11	281	-70.59992	
11	282	-70.59992	
11	283	-70.59992	
11	284	-70.59992	
11	285	-70.59992	
11	286	-70.59992	
11	287	-70.59992	
11	288	-70.59992	
11	289	-70.59992	
11	290	-70.59992	
11	291	-70.59992	
11	292	-70.59992	
11	293	-70.59992	
11	294	-70.59992	
11	295	-70.59992	
11	296	-70.59992	
11	297	-70.59992	
11	298	-70.59992	
11	299	-70.59992	
11	300	-70.59992	
11	301	-70.59992	
11	302	-70.59992	
11	303	-70.59992	
11	304	-70.59992	
11	305	-70.59992	
11	306	-70.59992	
11	307	-70.59992	
11	308	-70.59992	
11	309	-70.59992	
11	310	-70.59992	
11	311	-70.59992	
11	312	-70.59992	
11	313	-70.59992	
11	314	-70.59992	
11	315	-70.59992	
11	316	-70.59992	
11	317	-70.59992	
11	318	-70.59992	
11	319	-70.59992	
11	320	-70.59992	
11	321	-70.59992	
11	322	-70.59992	
11	323	-70.59992	
11	324	-70.59992	
11	325	-70.59992	
11	326	-70.59992	
11	327	-70.59992	
11	328	-70.59992	
11	329	-70.59992	
11	330	-70.59992	
11	331	-70.59992	
11	332	-70.59992	
11	333	-70.59992	
11	334	-70.59992	
11	335	-70.59992	
11	336	-70.59992	
11	337	-70.59992	
11	338	-70.59992	
11	339	-70.59992	
11	340	-70.59992	
11	341	-70.59992	
11	342	-70.59992	
11	343	-70.59992	
11	344	-70.59992	
11	345	-70.59992	
11	346	-70.59992	
11	347	-70.59992	
11	348	-70.59992	
11	349	-70.59992	
11	350	-70.59992	
11	351	-70.59992	
11	352	-70.59992	
11	353	-70.59992	
11	354	-70.59992	
11	355	-70.59992	
11	356	-70.59992	
11	357	-70.59992	
11	358	-70.59992	
11	359	-70.59992	
11	360	-70.59992	
11	361	-70.59992	
11	362	-70.59992	
11	363	-70.59992	
11	364	-70.59992	
11	365	-70.59992	
11	366	-70.59992	
11	367	-70.59992	
11	368	-70.59992	
11	369	-70.59992	
11	370	-70.59992	
11	371	-70.59992	
11	372	-70.59992	
11	373	-70.59992	
11	374	-70.59992	
11	375	-70.59992	
11	376	-70.59992	
11	377	-70.59992	
11	378	-70.59992	
11	379	-70.59992	
11	380	-70.59992	
11	381	-70.59992	
11	382	-70.59992	
11	383	-70.59992	
11	384	-70.59992	
11	385	-70.59992	
11	386	-70.59992	
11	387	-70.59992	
11	388	-70.59992	
11	389	-70.59992	
11	390	-70.59992	
11	391	-70.59992	
11	392	-70.59992	
11	393	-70.59992	
11	394	-70.59992	
11	395	-70.59992	
11	396	-70.59992	
11	397	-70.59992	
11	398	-70.59992	
11	399	-70.59992	
11	400	-70.59992	
11	401	-70.59992	
11	402	-70.59992	
11	403	-70.59992	
11	404	-70.59992	
11	405	-70.59992	
11	406	-70.59992	
11	407	-70.59992	
11	408	-70.59992	
11	409	-70.59992	
11	410	-70.59992	
11	411	-70.59992	
11	412	-70.59992	
11	413	-70.59992	
11	414	-70.59992	
11	415	-70.59992	
11	416	-70.59992	
11	417	-70.59992	
11	418	-70.59992	
11	419	-70.59992	
11	420	-70.59992	
11	421	-70.59992	
11	422	-70.59992	
11	423	-70.59992	
11	424	-70.59992	
11	425	-70.59992	
11	426	-70.59992	
11	427	-70.59992	
11	428	-70.59992	
11	429	-70.59992	
11	430	-70.59992	
11	431	-70.59992	
11	432	-70.59992	
11	433	-70.59992	
11	434	-70.59992	
11	435	-70.59992	
11	436	-70.59992	
11	437	-70.59992	
11	438	-70.59992	
11	439	-70.59992	
11	440	-70.59992	
11	441	-70.59992	
11	442	-70.59992	
11	443	-70.59992	
11	444	-70.59992	
11	445	-70.59992	
11	446	-70.59992	
11	447	-70.59992	
11	448	-70.59992	
11	449	-70.59992	
11	450	-70.59992	
11	451	-70.59992	
11	452	-70.59992	
11	453	-70.59992	
11	454	-70.59992	
11	455	-70.59992	
11	456	-70.59992	
11	457	-70.59992	
11	458	-70.59992	
11	459	-70.59992	
11	460	-70.59992	
11	461	-70.59992	
11	462	-70.59992	
11	463	-70.59992	
11	464	-70.59992	
11	465	-70.59992	
11	466	-70.59992	
11	467	-70.59992	
11	468	-70.59992	
11	469	-70.59992	
11	470	-70.59992	
11	471	-70.59992	
11	472	-70.59992	
11	473	-70.59992	
11	474	-70.59992	
11	475	-70.59992	
11	476	-70.59992	
11	477	-70.59992	
11	478	-70.59992	
11	479	-70.59992	
11	480	-70.59992	
11	481	-70.59992	
11	482	-70.59992	
11	483	-70.59992	
11	484	-70.59992	
11	485	-70.59992	
11	486	-70.59992	
11	487	-70.59992	
11	488	-70.59992	
11	489	-70.59992	
11	490	-70.59992	
11	491	-70.59992	
11	492	-70.59992	
11	493	-70.59992	
11	494	-70.59992	
11	495	-70.59992	
11	496	-70.59992	
11	497	-70.59992	
11	498	-70.59992	
11	499	-70.59992	
11	500	-70.59992	
11	501	-70.59992	
11	502	-70.59992	
11	503	-70.59992	
11	504	-70.59992	
11	505	-70.59992	
11	506	-70.59992	
11	507	-70.59992	
11	508	-70.59992	
11	509	-70.59992	
11	510	-70.59992	
11	511	-70.59992	
11	512	-70.59992	
11	513	-70.59992	
11	514	-70.59992	
11	515	-70.59992	
11	516	-70.59992	
11	517	-70.59992	
11	518	-70.59992	
11	519	-70.59992	
11	520	-70.59992	
11	521	-70.59992	
11	522	-70.59992	
11	523	-70.59992	
11	524	-70.59992	
11	525	-70.59992	
11	526	-70.59992	
11	527	-70.59992	
11	528	-70.59992	
11	529	-70.59992	
11	530	-70.59992	
11	531	-70.59992	
11	532	-70.59992	
11	533	-70.59992	
11	534	-70.59992	
11	535	-70.59992	
11	536	-70.59992	
11	537	-70.59992	
11	538	-70.59992	
11	539	-70.59992	
11	540	-70.59992	
11	541	-70.59992	
11	542	-70.59992	
11	543	-70.59992	
11	544	-70.59992	
11	545	-70.59992	
11	546	-70.59992	
11	547	-70.59992	
11	548	-70.59992	
11	549	-70.59992	
11	550	-70.59992	
11	551	-70.59992	
11	552	-70.59992	
